post_id,Post link,post_text,hook,hook_len,created_date,day_of_week,week,is_midweek,Post type,format_inferred,Content Type,is_article,Impressions,Views,Clicks,Likes,Comments,Reposts,reactions_total,engagements_total,engagement_rate,ctr,amplification_rate,conversation_rate,char_count,word_count,line_breaks,hashtag_count,hashtag_list,has_link,mention_count,emoji_count,has_question,cta_type,theme,length_band
7435700768306978819,https://www.linkedin.com/feed/update/urn:li:activity:7435700768306978819,"Searching for the next generation in pre-awards software? GrantsNow is here now, making pre and post-award administration faster, more automated and better integrated.

#GrantsNow #PreAwardSoftware #PostAwardManagement #ResearchGrants #HigherEdTech #UKUniversities #SmartFunding #FutureReady","Searching for the next generation in pre-awards software? GrantsNow is here now, making pre and post-award administratio",120,2026-03-06,Friday,2026-03-02/2026-03-08,0,Organic,Image or text,,False,160,,5,14,0,0,14,19,0.11875,0.03125,0.0,0.0,291,31,2,8,"GrantsNow, PreAwardSoftware, PostAwardManagement, ResearchGrants, HigherEdTech, UKUniversities, SmartFunding, FutureReady",0,0,0,1,none,product_capability,Short (25-60w)
7438245015644106753,https://www.linkedin.com/feed/update/urn:li:activity:7438245015644106753,"The wrong Pre-Awards platform means hidden costs, manual updates, delays, and a higher total cost of ownership. GrantsNow’s TRUE SaaS solution gives you full control, instant upgrades, and zero hidden fees. Read the blog to know how: https://lnkd.in/eqK3_-vN 

#grantsmanagement #armauk #grantsnow #preawards #research","The wrong Pre-Awards platform means hidden costs, manual updates, delays, and a higher total cost of ownership. GrantsNo",120,2026-03-13,Friday,2026-03-09/2026-03-15,0,Organic,Image or text,,False,278,,6,20,0,0,20,26,0.09352517985611511,0.02158273381294964,0.0,0.0,318,43,2,5,"grantsmanagement, armauk, grantsnow, preawards, research",1,0,0,0,read,pain_point,Short (25-60w)
7439332180469862400,https://www.linkedin.com/feed/update/urn:li:activity:7439332180469862400,"Many solutions claim to be SaaS, but few actually are. A TRUE SaaS platform has a single codebase, instant updates, and scalable configurations. Read the blog to know more: https://lnkd.in/eqK3_-vN 

#grantsnow #preawards #research #grantsmanagement #armauk #SaaS","Many solutions claim to be SaaS, but few actually are. A TRUE SaaS platform has a single codebase, instant updates, and ",120,2026-03-16,Monday,2026-03-16/2026-03-22,0,Organic,Image or text,,False,228,,3,13,0,0,13,16,0.07017543859649122,0.013157894736842105,0.0,0.0,263,36,2,6,"grantsnow, preawards, research, grantsmanagement, armauk, SaaS",1,0,0,0,read,thought_leadership,Short (25-60w)
7439694565923586048,https://www.linkedin.com/feed/update/urn:li:activity:7439694565923586048,"If your pre-award software requires constant workarounds, you're already wasting time. GrantsNow enables you to speed up with automation, speed, and effortless integration. Switch to our future-proof solution: https://lnkd.in/dU2Brsef 

#PreAwardSoftware #ResearchManagement #HigherEdTech #GrantsNow #FutureReady #Automation #UKUniversities #DigitalTransformation #TrueSaaS","If your pre-award software requires constant workarounds, you're already wasting time. GrantsNow enables you to speed up",120,2026-03-17,Tuesday,2026-03-16/2026-03-22,1,Organic,Image or text,,False,190,,9,8,0,0,8,17,0.08947368421052632,0.04736842105263158,0.0,0.0,373,38,2,9,"PreAwardSoftware, ResearchManagement, HigherEdTech, GrantsNow, FutureReady, Automation, UKUniversities, DigitalTransformation, TrueSaaS",1,0,0,0,none,product_capability,Short (25-60w)
7442171767156240384,https://www.linkedin.com/feed/update/urn:li:activity:7442171767156240384,"GrantsNow is at Oracle AI World 2026. Come say hello!

#PreAwards #GrantsManagement #OracleAIWorld #Oracle #FusionPractices",GrantsNow is at Oracle AI World 2026. Come say hello!,53,2026-03-24,Tuesday,2026-03-23/2026-03-29,1,Organic,Image or text,,False,315,,17,14,0,0,14,31,0.09841269841269841,0.05396825396825397,0.0,0.0,123,15,2,5,"PreAwards, GrantsManagement, OracleAIWorld, Oracle, FusionPractices",0,0,0,0,none,product_capability,Very short (<25w)
7449429953898680320,https://www.linkedin.com/feed/update/urn:li:activity:7449429953898680320,"Budgeting shouldn’t be the bottleneck but it often is.

Manual spreadsheets, outdated costing models, and disconnected finance data make it difficult to build accurate, compliant proposals.

GrantsNow tackles this with:
✔ Full economic costing (fEC) aligned to TRAC
✔ Automated cost calculations and scenario modelling
✔ Integration with HR & finance systems for real-time data

Fewer errors. Faster approvals. Stronger proposals.

Join us to explore how AI can take budgeting and validation even further.",Budgeting shouldn’t be the bottleneck but it often is.,54,2026-04-13,Monday,2026-04-13/2026-04-19,0,Organic,Image or text,,False,181,,1,9,0,1,10,11,0.06077348066298342,0.0055248618784530384,0.0055248618784530384,0.0,505,74,11,0,,0,0,3,0,read,product_capability,Medium (60-120w)
7449792344716959744,https://www.linkedin.com/feed/update/urn:li:activity:7449792344716959744,"Most systems stop at submission, leaving teams to track awards manually. GrantsNow connects Pre Award to Post Award so you have visibility from idea to outcome.
Get in touch: https://lnkd.in/dU2Brsef

#GrantLifecycle #PostAward #ResearchManagement #GrantsNow","Most systems stop at submission, leaving teams to track awards manually. GrantsNow connects Pre Award to Post Award so y",120,2026-04-14,Tuesday,2026-04-13/2026-04-19,1,Organic,Image or text,,False,189,,7,14,0,1,15,22,0.1164021164021164,0.037037037037037035,0.005291005291005291,0.0,258,34,3,4,"GrantLifecycle, PostAward, ResearchManagement, GrantsNow",1,0,0,0,contact,community_celebration,Short (25-60w)
7450161776261820416,https://www.linkedin.com/feed/update/urn:li:activity:7450161776261820416,"GrantsNow syncs data in real time, giving research offices and leadership instant visibility into proposal status, deadlines and workload. No more stale reports or outdated spreadsheets. Get in touch: https://lnkd.in/dU2Brsef

#ResearchData #RealTimeUpdates #UniversitySystems #GrantsNow","GrantsNow syncs data in real time, giving research offices and leadership instant visibility into proposal status, deadl",120,2026-04-15,Wednesday,2026-04-13/2026-04-19,1,Organic,Image or text,,False,104,,1,6,0,1,7,8,0.07692307692307693,0.009615384615384616,0.009615384615384616,0.0,287,34,2,4,"ResearchData, RealTimeUpdates, UniversitySystems, GrantsNow",1,0,0,0,contact,thought_leadership,Short (25-60w)
7450317300383211520,https://www.linkedin.com/feed/update/urn:li:activity:7450317300383211520,"Join our upcoming webinar here:
https://lnkd.in/ei2DNPX6 

Instead of large-scale change, leading institutions are starting with small, focused pilots:
✔ Testing AI for compliance checks
✔ Automating funding opportunity discovery
✔ Supporting proposal development

With platforms like GrantsNow already providing centralised data, workflows, and automation, AI becomes much easier to trial in real scenarios.

We’ll be discussing real use cases in our upcoming session",Join our upcoming webinar here:,31,2026-04-15,Wednesday,2026-04-13/2026-04-19,1,Organic,Image or text,,False,131,,6,2,0,2,4,10,0.07633587786259542,0.04580152671755725,0.015267175572519083,0.0,468,63,10,0,,1,0,3,0,none,product_capability,Medium (60-120w)
7451951574739886080,https://www.linkedin.com/feed/update/urn:li:activity:7451951574739886080,"Make your Pre Awards system work your way. With GrantsNow, you can quickly configure forms, fields, hierarchies and approval workflows without waiting on developers.

#ResearchFunding #PreAwards #ResearchManagement #GrantsNow","Make your Pre Awards system work your way. With GrantsNow, you can quickly configure forms, fields, hierarchies and appr",120,2026-04-20,Monday,2026-04-20/2026-04-26,0,Organic,Image or text,,False,141,,1,7,0,2,9,10,0.07092198581560284,0.0070921985815602835,0.014184397163120567,0.0,225,28,2,4,"ResearchFunding, PreAwards, ResearchManagement, GrantsNow",0,0,0,0,none,other,Short (25-60w)
7451975730483351553,https://www.linkedin.com/feed/update/urn:li:activity:7451975730483351553,,,0,2026-04-20,Monday,2026-04-20/2026-04-26,0,Organic,Article,Article,True,246,235.0,1,3,0,0,3,4,0.016260162601626018,0.0040650406504065045,0.0,0.0,0,0,0,0,,0,0,0,0,none,other,Very short (<25w)
7452340405129351169,https://www.linkedin.com/feed/update/urn:li:activity:7452340405129351169,"Research teams deserve tools that remove complexity, not add to it. GrantsNow streamlines key Pre and Post Award tasks so your staff can focus more on delivering impactful research, not admin.

#ResearchFunding #PreAwards #PostAwards #ResearchManagement #GrantsNow","Research teams deserve tools that remove complexity, not add to it. GrantsNow streamlines key Pre and Post Award tasks s",120,2026-04-21,Tuesday,2026-04-20/2026-04-26,1,Organic,Image or text,,False,138,,0,5,0,0,5,5,0.036231884057971016,0.0,0.0,0.0,264,36,2,5,"ResearchFunding, PreAwards, PostAwards, ResearchManagement, GrantsNow",0,0,0,0,none,thought_leadership,Short (25-60w)
7452691446320750592,https://www.linkedin.com/feed/update/urn:li:activity:7452691446320750592,"Join our upcoming webinar here:
https://lnkd.in/ei2DNPX6 

Instead of large-scale change, leading institutions are starting with small, focused pilots:
✔ Testing AI for compliance checks
✔ Automating funding opportunity discovery
✔ Supporting proposal development

With platforms like GrantsNow already providing centralised data, workflows, and automation, AI becomes much easier to trial in real scenarios.

We’ll be discussing real use cases in our upcoming session",Join our upcoming webinar here:,31,2026-04-22,Wednesday,2026-04-20/2026-04-26,1,Organic,Image or text,,False,755,,39,29,1,5,35,74,0.09801324503311258,0.051655629139072845,0.006622516556291391,0.0013245033112582781,468,63,10,0,,1,0,3,0,none,product_capability,Medium (60-120w)
7453065189752557568,https://www.linkedin.com/feed/update/urn:li:activity:7453065189752557568,"GrantsNow empowers research offices to identify the right opportunities faster, streamline submissions, and increase funding success through automation and smart integrations. Find out how: https://lnkd.in/dU2Brsef 

#GrantsNow #ResearchFunding #GrantsManagement #PreAwards #HigherEducation #FundingSuccess #ResearchInnovation","GrantsNow empowers research offices to identify the right opportunities faster, streamline submissions, and increase fun",120,2026-04-23,Thursday,2026-04-20/2026-04-26,1,Organic,Image or text,,False,139,,0,7,0,0,7,7,0.050359712230215826,0.0,0.0,0.0,326,32,2,7,"GrantsNow, ResearchFunding, GrantsManagement, PreAwards, HigherEducation, FundingSuccess, ResearchInnovation",1,0,0,0,learn_more,product_capability,Short (25-60w)
7455540400532066305,https://www.linkedin.com/feed/update/urn:li:activity:7455540400532066305,"Many universities wait over a year for their Pre Award system to connect with finance and HR platforms. GrantsNow delivers clean, pre built integrations with Oracle cloud so you can go live in less than half the time faster. Get in touch: https://lnkd.in/dU2Brsef

#University #ResearchManagement #GrantsNow",Many universities wait over a year for their Pre Award system to connect with finance and HR platforms. GrantsNow delive,120,2026-04-30,Thursday,2026-04-27/2026-05-03,1,Organic,Image or text,,False,223,,9,7,0,1,8,17,0.07623318385650224,0.04035874439461883,0.004484304932735426,0.0,307,46,2,3,"University, ResearchManagement, GrantsNow",1,0,0,0,contact,community_celebration,Short (25-60w)
7457028793136975872,https://www.linkedin.com/feed/update/urn:li:activity:7457028793136975872,"It’s not just the big tasks slowing research teams down it’s the small, repetitive ones.

Chasing approvals. Updating spreadsheets. Managing versions. Re-entering data.

These hidden manual processes quietly drain time across both Pre- and Post-Award reducing capacity for higher-value work.

GrantsNow brings everything into one connected platform, helping teams:
✔ Eliminate duplicate data entry
✔ Streamline approvals and workflows
✔ Improve visibility across the full grant lifecycle

Less admin. More time for research.

Find out more in our upcoming webinar","It’s not just the big tasks slowing research teams down it’s the small, repetitive ones.",88,2026-05-04,Monday,2026-05-04/2026-05-10,0,Organic,Image or text,,False,210,,2,8,0,0,8,10,0.047619047619047616,0.009523809523809525,0.0,0.0,563,80,13,0,,0,0,3,0,learn_more,pain_point,Medium (60-120w)
7457746257889988612,https://www.linkedin.com/feed/update/urn:li:activity:7457746257889988612,"Post-Award management doesn’t stop at funding it’s where pressure builds.

Reporting deadlines. Milestone tracking. Funder requirements.
Miss one, and it can impact future funding.

Many institutions still rely on manual tracking and reminders, increasing the risk of missed deadlines.

GrantsNow helps you stay in control with:
✔ Automated milestone tracking
✔ Real-time alerts and notifications
✔ Full visibility across the Post-Award lifecycle

Stay compliant. Stay on track. Never miss a deadline again.

Join our webinar to see how AI is taking this even further.",Post-Award management doesn’t stop at funding it’s where pressure builds.,73,2026-05-06,Wednesday,2026-05-04/2026-05-10,1,Organic,Image or text,,False,180,,3,9,0,0,9,12,0.06666666666666667,0.016666666666666666,0.0,0.0,568,84,14,0,,0,0,3,0,none,product_capability,Medium (60-120w)
7458093347295903747,https://www.linkedin.com/feed/update/urn:li:activity:7458093347295903747,"Can AI help universities simplify complexity, reduce administrative burden, and create more efficient pre-awards processes?

Join our upcoming webinar as industry experts explore how institutions can unlock greater value through smarter research management and AI-driven approaches.

📅 19th May 2026
🕐 12:30 PM – 1:30 PM BST
Register now: https://lnkd.in/ei2DNPX6

#HigherEducation #ResearchManagement #AI #PreAwards #GrantManagement #Webinar #GrantsNow","Can AI help universities simplify complexity, reduce administrative burden, and create more efficient pre-awards process",120,2026-05-07,Thursday,2026-05-04/2026-05-10,1,Organic,Image or text,,False,260,,49,2,0,1,3,52,0.2,0.18846153846153846,0.0038461538461538464,0.0,453,57,8,7,"HigherEducation, ResearchManagement, AI, PreAwards, GrantManagement, Webinar, GrantsNow",1,0,2,1,read,product_capability,Short (25-60w)
7458501231242752000,https://www.linkedin.com/feed/update/urn:li:activity:7458501231242752000,"Compliance isn’t optional but it is slowing teams down.

Many institutions are still managing due diligence manually, across emails, spreadsheets, and disconnected systems. That’s where delays and risk creep in.

With GrantsNow, compliance and governance are centralised in one place, with:
✔ Automated approval workflows
✔ Built-in due diligence tracking
✔ Configurable ethics and compliance forms

Less admin. More confidence. Faster submissions.

👉 Join our webinar to see how AI is taking this even further.",Compliance isn’t optional but it is slowing teams down.,55,2026-05-08,Friday,2026-05-04/2026-05-10,0,Organic,Image or text,,False,155,,3,3,0,0,3,6,0.03870967741935484,0.01935483870967742,0.0,0.0,511,75,11,0,,0,0,4,0,none,product_capability,Medium (60-120w)
7459930112554217472,https://www.linkedin.com/feed/update/urn:li:activity:7459930112554217472,"Post-Award management is where the real pressure begins.
Reporting deadlines. Milestone tracking. Funder compliance. Miss one, and you risk more than a slap on the wrist — you risk your next award.

Yet most institutions are still managing this with manual trackers and calendar reminders. It's not a system. It's a gamble.

GrantsNow gives your team full control of the Post-Award lifecycle:
✔ Automated milestone tracking
✔ Real-time alerts and notifications
✔ End-to-end visibility, from award to close

Compliant. On track. No deadlines missed.

Join our webinar to see how AI is making Post-Award management even smarter: https://lnkd.in/ei2DNPX6",Post-Award management is where the real pressure begins.,56,2026-05-12,Tuesday,2026-05-11/2026-05-17,1,Organic,Image or text,,False,162,,4,10,0,0,10,14,0.08641975308641975,0.024691358024691357,0.0,0.0,651,98,12,0,,1,0,3,0,none,product_capability,Medium (60-120w)
7462781714726240256,https://www.linkedin.com/feed/update/urn:li:activity:7462781714726240256,"We recently hosted an insightful webinar discussion on the growing role of AI in research management, with professionals across the sector sharing perspectives on opportunities, challenges, and practical use cases.

The conversation explored how AI could support pre-award and post-award teams through smarter analysis, improved efficiency, and better visibility across research operations.

A big thank you to everyone who joined and contributed to the discussion.

#ResearchManagement #HigherEducation #AI #PreAward #PostAward","We recently hosted an insightful webinar discussion on the growing role of AI in research management, with professionals",120,2026-05-20,Wednesday,2026-05-18/2026-05-24,1,Organic,Image or text,,False,219,,1,13,0,0,13,14,0.0639269406392694,0.0045662100456621,0.0,0.0,528,70,6,5,"ResearchManagement, HigherEducation, AI, PreAward, PostAward",0,0,0,0,none,product_capability,Medium (60-120w)
7462844535497273345,https://www.linkedin.com/feed/update/urn:li:activity:7462844535497273345,"We've summarised the key findings from our recent webinar on AI in pre and post award research management, where we explored where AI creates real value in grants management, from eligibility checking to faster proposal creation, and why capacity, not capability, is the biggest barrier holding teams back.","We've summarised the key findings from our recent webinar on AI in pre and post award research management, where we expl",120,2026-05-20,Wednesday,2026-05-18/2026-05-24,1,Organic,Article,Article,True,364,263.0,8,14,0,0,14,22,0.06043956043956044,0.02197802197802198,0.0,0.0,306,48,0,0,,0,0,0,0,none,product_capability,Short (25-60w)
7467241283829436416,https://www.linkedin.com/feed/update/urn:li:activity:7467241283829436416,"Thanks, ARMA! Delighted to be supporting #ARMA2026 as the official Lanyard Partner and exhibiting at the event. Looking forward to seeing everyone in Harrogate!","Thanks, ARMA! Delighted to be supporting #ARMA2026 as the official Lanyard Partner and exhibiting at the event. Looking ",120,2026-06-01,Monday,2026-06-01/2026-06-07,0,Organic,Image or text,,False,289,,9,5,0,1,6,15,0.05190311418685121,0.031141868512110725,0.0034602076124567475,0.0,160,24,0,1,ARMA2026,0,0,0,0,none,event_presence,Very short (<25w)
7467521714789216256,https://www.linkedin.com/feed/update/urn:li:activity:7467521714789216256,"We are proud to be a sponsor of ARMA 2026. Come find us at our desk, where our team will be on hand to talk through how GrantsNow helps research offices manage grants from pre-award to post-award. See you in Harrogate.

ARMA UK (Association of Research Managers and Administrators)
 
#ARMA2026 #ResearchManagement #ResearchAdmin #HigherEducation #ResearchFunding #UKResearch","We are proud to be a sponsor of ARMA 2026. Come find us at our desk, where our team will be on hand to talk through how ",120,2026-06-02,Tuesday,2026-06-01/2026-06-07,1,Organic,Image or text,,False,400,,11,14,0,2,16,27,0.0675,0.0275,0.005,0.0,374,55,4,6,"ARMA2026, ResearchManagement, ResearchAdmin, HigherEducation, ResearchFunding, UKResearch",0,0,0,0,none,event_presence,Short (25-60w)
7468202450068418560,https://www.linkedin.com/feed/update/urn:li:activity:7468202450068418560,"Ian McGowan and Felicia T. spent yesterday at the Unit4 event in Birmingham, connecting with peers from across the higher education community and discussing the challenges and opportunities facing the sector.

They also had the pleasure of visiting our valued client, Aston University, making for a productive day of conversations and collaboration","Ian McGowan and Felicia T. spent yesterday at the Unit4 event in Birmingham, connecting with peers from across the highe",120,2026-06-04,Thursday,2026-06-01/2026-06-07,1,Organic,Image or text,,False,611,,181,28,0,0,28,209,0.34206219312602293,0.29623567921440264,0.0,0.0,348,52,2,0,,0,0,0,0,none,other,Short (25-60w)
7470070276110729217,https://www.linkedin.com/feed/update/urn:li:activity:7470070276110729217,"Come check out some of our newest GrantsNow features at our desk, and chat with the team about how we're helping research offices manage Grants.
 
See you in Harrogate. 

ARMA UK (Association of Research Managers and Administrators)
#ARMA2026 #ResearchManagement #ResearchAdmin #HigherEducation #ResearchFunding #UKResearch","Come check out some of our newest GrantsNow features at our desk, and chat with the team about how we're helping researc",120,2026-06-09,Tuesday,2026-06-08/2026-06-14,1,Organic,Image or text,,False,313,,4,21,0,2,23,27,0.08626198083067092,0.012779552715654952,0.006389776357827476,0.0,323,43,5,6,"ARMA2026, ResearchManagement, ResearchAdmin, HigherEducation, ResearchFunding, UKResearch",0,0,0,0,none,event_presence,Short (25-60w)
7470830070484541441,https://www.linkedin.com/feed/update/urn:li:activity:7470830070484541441,"Meet the GrantsNow team at ARMA 2026 to explore how AI-powered funding discovery, seamless workflows, and integrated Grants management are helping research offices uncover more relevant opportunities and make the most of every funding call.

Get in touch: https://lnkd.in/dU2Brsef

ARMA UK (Association of Research Managers and Administrators)

#ARMA2026 #ResearchManagement #ResearchFunding #HigherEducation #GrantManagement #ResearchDevelopment #GrantsNow","Meet the GrantsNow team at ARMA 2026 to explore how AI-powered funding discovery, seamless workflows, and integrated Gra",120,2026-06-11,Thursday,2026-06-08/2026-06-14,1,Organic,Image or text,,False,244,,5,16,0,3,19,24,0.09836065573770492,0.020491803278688523,0.012295081967213115,0.0,457,54,6,7,"ARMA2026, ResearchManagement, ResearchFunding, HigherEducation, GrantManagement, ResearchDevelopment, GrantsNow",1,0,0,0,read,event_presence,Short (25-60w)
7472536161136193536,https://www.linkedin.com/feed/update/urn:li:activity:7472536161136193536,"ARMA 2026 is here!

Look forward to speaking with our clients and the ARMA community on how we can improve the efficiency of the Research Office.

See you in Harrogate.
",ARMA 2026 is here!,18,2026-06-16,Tuesday,2026-06-15/2026-06-21,1,Organic,Image or text,,False,83,,4,2,0,0,2,6,0.07228915662650602,0.04819277108433735,0.0,0.0,169,30,5,0,,0,0,0,0,none,event_presence,Short (25-60w)
7472551067826814976,https://www.linkedin.com/feed/update/urn:li:activity:7472551067826814976,,,0,2026-06-16,Tuesday,2026-06-15/2026-06-21,1,Organic,Article,Article,True,201,158.0,1,9,0,0,9,10,0.04975124378109453,0.004975124378109453,0.0,0.0,0,0,0,0,,0,0,0,0,none,other,Very short (<25w)
7472680964054384640,https://www.linkedin.com/feed/update/urn:li:activity:7472680964054384640,"We are now in Harrogate!
Looking forward to ARMA

ARMA UK (Association of Research Managers and Administrators) 

#GrantsNow #ARMA2026",We are now in Harrogate!,24,2026-06-16,Tuesday,2026-06-15/2026-06-21,1,Organic,Image or text,,False,715,,26,40,0,2,42,68,0.0951048951048951,0.03636363636363636,0.002797202797202797,0.0,134,19,5,2,"GrantsNow, ARMA2026",0,0,0,0,none,event_presence,Very short (<25w)
7472915819149189122,https://www.linkedin.com/feed/update/urn:li:activity:7472915819149189122,"The GrantsNow team enjoyed the ARMA Pub Quiz last night
We need to do more research on the local area before next year, so we can improve our score...

#GrantsNow #ARMA #ARMA2026 ",The GrantsNow team enjoyed the ARMA Pub Quiz last night,55,2026-06-17,Wednesday,2026-06-15/2026-06-21,1,Organic,Image or text,,False,891,,95,31,0,0,31,126,0.1414141414141414,0.10662177328843996,0.0,0.0,179,32,3,3,"GrantsNow, ARMA, ARMA2026",0,0,0,0,none,event_presence,Short (25-60w)
7473096663725707265,https://www.linkedin.com/feed/update/urn:li:activity:7473096663725707265,"We are at ARMA! Come meet the team at our desk!

ARMA UK (Association of Research Managers and Administrators)

#ARMA #GrantsNow",We are at ARMA! Come meet the team at our desk!,47,2026-06-17,Wednesday,2026-06-15/2026-06-21,1,Organic,Image or text,,False,1244,,72,36,0,3,39,111,0.08922829581993569,0.05787781350482315,0.002411575562700965,0.0,128,21,4,2,"ARMA, GrantsNow",0,0,0,0,none,event_presence,Very short (<25w)
7473373602705248256,https://www.linkedin.com/feed/update/urn:li:activity:7473373602705248256,"It was lovely meeting and chatting with everyone in person at ARMA. 

#GrantsNow #ARMA ",It was lovely meeting and chatting with everyone in person at ARMA. ,68,2026-06-18,Thursday,2026-06-15/2026-06-21,1,Organic,Image or text,,False,854,,44,33,1,0,34,78,0.09133489461358314,0.05152224824355972,0.0,0.00117096018735363,87,14,2,2,"GrantsNow, ARMA",0,0,0,0,none,event_presence,Very short (<25w)
7473698646396555264,https://www.linkedin.com/feed/update/urn:li:activity:7473698646396555264,"Congratulations to Wellcome Sanger Institute for winning the Innovation in Research Management Award at ARMA 2026. 

#ARMA #ARMA2026 #GrantsNow ",Congratulations to Wellcome Sanger Institute for winning the Innovation in Research Management Award at ARMA 2026. ,115,2026-06-19,Friday,2026-06-15/2026-06-21,0,Organic,Image or text,,False,741,,76,32,1,0,33,109,0.14709851551956815,0.10256410256410256,0.0,0.001349527665317139,144,19,2,3,"ARMA, ARMA2026, GrantsNow",0,0,0,0,none,event_presence,Very short (<25w)
7473645838729109504,https://www.linkedin.com/feed/update/urn:li:activity:7473645838729109504,"ARMA Wrap from GrantsNow...

We had a great few days with the ARMA community in Harrogate. We met with our clients, prospects and friends in the world of Research Administration.
GrantsNow continues to help to achieve great efficiency and more funding for Research Organisations across the globe.
See you in Birmingham in 2027!

#ARMA #ARMA2026 #GrantsNow",ARMA Wrap from GrantsNow...,27,2026-06-19,Friday,2026-06-15/2026-06-21,0,Organic,Image or text,,False,1453,,1176,47,1,1,49,1225,0.8430832759807295,0.8093599449415003,0.0006882312456985547,0.0006882312456985547,355,56,6,3,"ARMA, ARMA2026, GrantsNow",0,0,0,0,none,event_presence,Short (25-60w)
7474831101769912320,https://www.linkedin.com/feed/update/urn:li:activity:7474831101769912320,"We know every funder has different rules, manually looking this up over lots of funders takes up valuable time.

GrantsNow's AI does the checking instantly, so your researchers spend their time writing, not reading guidance notes.

Book a demo: https://lnkd.in/dU2Brsef 
#GrantsManagement #AIinResearch #PreAward #ResearchOffice #UKUniversities","We know every funder has different rules, manually looking this up over lots of funders takes up valuable time.",111,2026-06-22,Monday,2026-06-22/2026-06-28,0,Organic,Image or text,,False,147,,8,6,0,1,7,15,0.10204081632653061,0.05442176870748299,0.006802721088435374,0.0,344,45,5,5,"GrantsManagement, AIinResearch, PreAward, ResearchOffice, UKUniversities",1,0,0,0,book_demo,product_capability,Short (25-60w)
7476203732867735552,https://www.linkedin.com/feed/update/urn:li:activity:7476203732867735552,"Still managing grants across emails, spreadsheets, and disconnected systems? Learn how universities are simplifying the grants lifecycle with a single, integrated platform.
Download the whitepaper: https://lnkd.in/g8AanByU

#GrantsNow #Research #Universities ","Still managing grants across emails, spreadsheets, and disconnected systems? Learn how universities are simplifying the ",120,2026-06-26,Friday,2026-06-22/2026-06-28,0,Organic,Image or text,,False,136,,12,7,0,1,8,20,0.14705882352941177,0.08823529411764706,0.007352941176470588,0.0,259,29,3,3,"GrantsNow, Research, Universities",1,0,0,1,download,pain_point,Short (25-60w)
7477323401225719808,https://www.linkedin.com/feed/update/urn:li:activity:7477323401225719808,"Are manual proposal updates across emails or spreadsheets slowing down your bid process? GrantsNow gives everyone a single dashboard with full visibility of every proposal, tailored to their dept/role.

We would be happy to connect: https://lnkd.in/dU2Brsef 

#GrantsManagement #ResearchOffice #PreAward #UKUniversities #HigherEducationUK",Are manual proposal updates across emails or spreadsheets slowing down your bid process? GrantsNow gives everyone a sing,120,2026-06-29,Monday,2026-06-29/2026-07-05,0,Organic,Image or text,,False,84,,4,3,0,0,3,7,0.08333333333333333,0.047619047619047616,0.0,0.0,338,41,4,5,"GrantsManagement, ResearchOffice, PreAward, UKUniversities, HigherEducationUK",1,0,0,1,none,product_capability,Short (25-60w)
7478022878341361664,https://www.linkedin.com/feed/update/urn:li:activity:7478022878341361664,"Role-based access helps universities give researchers, reviewers, finance teams, and administrators access only to the information they need, improving security, collaboration, and governance across the research funding lifecycle.

Download our whitepaper to learn more:
https://lnkd.in/eVuMpbP2

#ResearchManagement #GrantManagement #HigherEducation #ResearchFunding #DataGovernance #ResearchSupport #GrantsNow","Role-based access helps universities give researchers, reviewers, finance teams, and administrators access only to the i",120,2026-07-01,Wednesday,2026-06-29/2026-07-05,1,Organic,Image or text,,False,132,,4,3,0,0,3,7,0.05303030303030303,0.030303030303030304,0.0,0.0,411,42,5,7,"ResearchManagement, GrantManagement, HigherEducation, ResearchFunding, DataGovernance, ResearchSupport, GrantsNow",1,0,0,0,download,product_capability,Short (25-60w)
7478730620421025792,https://www.linkedin.com/feed/update/urn:li:activity:7478730620421025792,"The most valuable conversations at #ARMA2026 weren't about software. They were about the everyday challenges research teams face, from finding funding opportunities to managing disconnected systems and reporting. We share the key insights in our latest article.

ARMA UK (Association of Research Managers and Administrators)

#ResearchManagement #ResearchSupport #HigherEducation #GrantManagement #GrantsNow",The most valuable conversations at #ARMA2026 weren't about software. They were about the everyday challenges research te,120,2026-07-03,Friday,2026-06-29/2026-07-05,0,Organic,Article,Article,True,471,229.0,10,9,0,0,9,19,0.040339702760084924,0.021231422505307854,0.0,0.0,407,50,4,6,"ARMA2026, ResearchManagement, ResearchSupport, HigherEducation, GrantManagement, GrantsNow",0,0,0,0,none,event_presence,Short (25-60w)
7478747715691008000,https://www.linkedin.com/feed/update/urn:li:activity:7478747715691008000,"Manually pulling together proposal details from multiple sources before you have even started writing is time nobody can afford. GrantsNow auto-populates your outline proposal directly from the funding call, cutting the admin so your researchers can focus on what actually wins Grants.

Would you like to know more? Get in touch: https://lnkd.in/dU2Brsef

#GrantsManagement #PreAward #ResearchOffice #UKUniversities #AIinResearch",Manually pulling together proposal details from multiple sources before you have even started writing is time nobody can,120,2026-07-03,Friday,2026-06-29/2026-07-05,0,Organic,Image or text,,False,191,,6,11,0,0,11,17,0.08900523560209424,0.031413612565445025,0.0,0.0,429,57,4,5,"GrantsManagement, PreAward, ResearchOffice, UKUniversities, AIinResearch",1,0,0,1,contact,other,Short (25-60w)
